image,text,true_label,predicted_label
flickr8k-images\3596459539_a47aa80612.jpg,"['A guy racing his motorcycle .', 'A man on a motorcycle is racing at a track .', 'A motorcycle goes by a crowd with its rear wheel in the air .', 'Person riding a racing motorcycle while other people watch .', 'Spectators watching a motorcyclist ground around a track .']",1,0
flickr8k-images\1198194316_543cc7b945.jpg,"['a couple walking along on a sidewalk', 'A man and a woman walk outside .', 'A man and woman standing in front of a refreshment stand', 'A man in a black shirt and jeans walks beside a woman in black pants and a flowery shirt in front of a refreshment stand with others walking nearby .', 'A woman with a floral shirt and purse and a man with a black shirt are walking while another man walks behind them .']",1,0
flickr8k-images\755326139_ee344ece7b.jpg,"['A girl makes an arc of water with her hair in a pool .', 'A young girl doing a back flip in the water .', 'The girl is leaning back and splashing water with her hair .', 'The girl is taking her hair out of the water .', 'Water streaming from a young woman in a swimming pool flipping her wet hair backwards .']",1,0
flickr8k-images\2662262499_3cdf49cedd.jpg,"['A baseball hitter holding a bat falling down .', 'A baseball player runs on the field .', 'A boy at bat playing a baseball game falls to the ground while onlookers watch .', 'A child in a uniform is falling to the ground with a bat in his or her hand .', 'This baseball player , dressed in red and white uniform and holding a bat , is falling after being hit by a pitch .']",1,0
flickr8k-images\3372340429_91c4f4af30.jpg,"['a few dogs jumping around in the snow', 'A large dog and two smaller dogs running around in the snow .', 'Three dogs are in the snow in front of a fence .', 'Three dogs playing in the snow .', 'Three dogs run around in the snow .']",1,0
flickr8k-images\1581822598_0ae23074f1.jpg,"['A brown and black dog playing in the snow .', 'A dog jumps in the snow trying to catch a snowball .', 'A dog tries to catch a snowball in its mouth .', 'A dog trying to catch a snowball in the snow .', 'Dog jumps to catch a snowball .']",1,0
flickr8k-images\3425662680_41c7c50e8d.jpg,"['A group of horses and riders are playing polo on the grass .', 'A group of horses and their riders are racing each other .', 'A horse race on a grass track', 'Jockeys are riding their horses down the track .', 'Jockeys racing horses down a grass track .']",1,0
flickr8k-images\3546027589_253553252a.jpg,"['A group of children playing soccer and talking outside a restaurant .', 'A group of people playing soccer in a less developed part of town .', 'several kids standing around on the streets one playing with a ball', 'Six boys are sitting and playing in a run down area .', 'The children are talking and playing in the street .']",1,0
flickr8k-images\3590294974_4ef98f013e.jpg,"['A man in a white tank hits a jump with his red BMX bicycle .', 'a man is making a red and black bicycle jump in a city skate park .', 'A man wearing a white tank top is riding a red bike along a jump .', 'A young man jumps a bicycle off a sloped wall over a bench .', 'Cyclist riding on a cement slope .']",1,0
flickr8k-images\2316097768_ef662f444b.jpg,"['A black guy smoking a cigarette .', 'A black man smoking a cigarette is in front of a government type building .', 'A man wearing a blue shirt smokes a cigarette in front of an official building .', 'A man with a collarless shirt smokes a cigarette in front of a courthouse .', 'An African American man smoking a cigarette outside a large building .']",1,0
flickr8k-images\2190227737_6e0bde2623.jpg,"['A girl holds something while three dogs beg .', 'A woman stands in a field surrounded by three attentive gray dogs .', 'The woman and three dogs are in a field .', 'Three brown dogs are jumping up at the woman wearing blue .', 'Three grey dogs jump at a woman .']",1,0
flickr8k-images\3433259846_800a6079f0.jpg,"['A girl in her ballet class', 'A little girl in a dancing class .', 'A little girl in a pink tutu practices dancing with scarves .', 'A woman teaching a ballet class composed of small children holding colourful scarves .', 'Some girls dance while waving gauzey fabric .']",1,0
flickr8k-images\3492383096_5bbc08f0da.jpg,"['The three dogs are running around near the shore .', 'Three dogs are playing together on the sandy shore of a lake .', 'Three dogs play by a lake .', 'Three dogs play near the water .', 'Two smaller dogs chase a larger dog around a pond .']",1,0
flickr8k-images\2103361407_4ed4fc46bf.jpg,"['A group of children sit on a bench outside and smile happily .', 'Five children laugh and smile on a bench .', 'five giggling children sit on a green bench in a park', 'The children enjoy something funny as they prepare to have their photo taken .', 'Two girls and three boys are sitting on a bench laughing .']",1,0
flickr8k-images\697490420_67d8d2a859.jpg,"['A man in a bathing suit stands near a yellow kayak .', 'A man in swimming trunks walking down to his belongings that are piled on a yellow canoe .', 'A man in swimming trunks walking toward bright yellow and orange kayaks .', 'A shirtless man walks toward a yellow kayak .', 'Man prepares to take a kayak ride .']",1,0
flickr8k-images\3538527033_df13112d51.jpg,"['There are three women wearing different dresses and headbands dancing in the street .', 'three girls dressed up dancing on city street', 'Three women dance down the city street .', 'Three women dancing in a city street .', 'Three women in festive dresses are dancing in a large city street while a large crowd is behind them holding up a banner .']",1,0
flickr8k-images\2972929655_04233b5489.jpg,"['The boys draw in the sand with sticks .', 'The children are playing in the sand at a rocky beach .', 'Two men draw in the wet sand of a beach .', 'Two men in black shorts are in the sand on the shoreline .', 'Two men writing in the sand on a rocky beach .']",1,0
flickr8k-images\247691240_3881777ab8.jpg,"['A guy is rock climbing .', 'A man is rock climbing .', 'A man rock climbing .', 'A young man in a blue short-sleeved shirt climbs up a rock face with no ropes .', 'There is a man in a light shirt climbing a rocky cliff .']",1,0
flickr8k-images\2656749876_e32495bd8c.jpg,"['A man talks on his cellphone while he walks down the street .', 'A member of the clergy carries a blue bag in his hand and talks on the phone as he walks .', 'A priest carrying a small blue bag walking down the street talking on a cellphone .', 'Priest in black walking on sidewalk carrying a blue bag and talking on cellphone .', 'Priest walking with blue bag while talking on cellphone .']",1,0
flickr8k-images\282960970_574aa1ba49.jpg,"['A person wearing jeans sits on top of a horse saddle .', 'A woman in jeans is sitting on the saddle of a horse .', 'The girl is sitting on top of a saddle .', 'The person is sitting on top of a horse .', 'This person is sitting in a saddle .']",1,0
flickr8k-images\3159447439_c1496cbaea.jpg,"['Two brown dogs are running through the green grass .', 'Two brown dogs run through the grass .', 'Two dogs are running through the grass .', 'Two dogs run through grass .', 'Two light colored dogs running in the grass .']",1,0
flickr8k-images\3401039304_424ffc7dbf.jpg,"['A group of people sit in lawn chairs at the edge of a large cliff .', 'People in folding chairs take in the view from a cliff .', 'People sitting on chairs overlooking a steep rocky incline .', 'Several people sit in chairs near a canyon .', 'Several people sitting on foldable chairs near a geological formation .']",1,0
flickr8k-images\2371749487_d80195a2e7.jpg,"['A boy pushes another child in a kid-sized car .', 'A boy pushing a girl on a toy SUV .', 'one child in a red toy car while another pushes him', 'Two boys play on a toy car .', 'Two young boys , the older pushing the younger in a jeep shaped wagon .']",1,0
flickr8k-images\3561130207_d1ed166daa.jpg,"['A crowd of girls at a concert .', 'A crowd of people stand .', 'Adoring girls watch the singer at the concert .', 'a group of people smiling and dancing in a huddle group together .', 'A large group of people are watching something , screaming , and taking pictures .']",1,0
flickr8k-images\3148647065_2d6cd88cf6.jpg,"['A dog is running through some dead leaves .', 'a tan dog running through the grass with the background blurry', 'A yellow dog with a collar running in a wooded area .', 'Brown and tan dog runs through brown , leafy terrain', 'Pale brown dog runs in blurred , rural scene .']",1,0
flickr8k-images\3353962769_ba48691bc6.jpg,"['A man doing a wheelie on a dirt bike .', 'a man in a blue jumpsuit popping a wheelie on a motorcycle .', 'A man on a motorcycle pops a wheelie in the dirt .', 'A motorcyclist "" pops a wheelie "" in a grassy field framed by rolling hills .', 'The man is doing a wheelie with a motorcycle in mostly barren ground']",1,0
flickr8k-images\3163477256_073605e06e.jpg,"['A goalie in a blue jersey catches a soccer ball by a player in a red jersey .', 'A man catches a ball in front of a large crowd .', 'A soccer goalie blocking a shot next to a player from the opposite team .', 'There is a goalie in the air making a save in a game .', 'Two soccer players are playing soccer .']",1,0
flickr8k-images\2480664591_e6d22ed61c.jpg,"['Two people are on a very small boat on the water with big trees in the background .', 'Two people are riding in a canoe near a forest .', 'Two people are rowing a canoe through the water .', 'Two people in a boat paddle their way past large trees .', 'Two people row a boat .']",1,0
flickr8k-images\223299137_b0e81ac145.jpg,"['A beautiful sunset with three people in a boat on the lake .', 'As the sunsets 3 people are on a small boat enjoying the view', 'Three people are in a canoe on a calm lake with the sun reflecting yellow .', 'Three people are on a boat in the middle of the water while the sun is in the back .', 'Three people in a boat float on the water at sunset .']",1,0
